nm0137140,BaL1
xs7585,GrR7
xs7585,IrC77
xs7585,IrC77
xs7585,IrC77
xs2717,JiA1
xs2717,JiA1
xs12948,KLo48
xs13844,MnK20
xs1309,JBH10
xs1309,JBH10
xs1309,Z0429
xs1457,WW47
xs4135,IPa10
xs4135,IPa10
xs4135,IPa10
xs5717,LTu10
xs11409,IDu22
xs4341,GH3
xs6180,OP40
xs6180,StD33
xs14876,RA10
xs11560,ILa10
xs11560,ILa10
xs11560,ILa10
nm1017016,BKi10
nm0001185,GyM30
nm0001185,GyM33
nm0001185,HoD20
nm0001185,ILd10
nm0001185,ILd10
nm0001185,ILd10
nm0001185,PSc12
nm0001185,RDL18
xs10324,GgL1
xs16272,SS26
xs16272,YSt10
xs16272,YSt12
xs15209,RGr30
xs570,AJP29
xs570,JNi20
xs570,RdD10
xs570,RR2
xs570,SHp5
xs17391,Z4710
xs10658,GTo2
xs17282,xHe10
xs13774,MLR22
xs13774,PS1
xs204,AES70
xs204,BBe23
xs204,CBw27
xs204,CBw35
xs204,ElN10
xs204,FC28
xs204,FC29
xs204,FTu20
xs204,HHa21
xs204,IrC79
xs204,IrC79
xs204,IrC79
xs204,KuN5
xs204,MGe10
xs204,MGe12
xs204,ML10
xs204,MLR7
xs204,MLR12
xs204,NT110
xs204,RVL17
xs204,RZL31
xs204,TG27
xs204,WlD39
xs16837,VME14
xs10362,GiC10
xs11580,ILa55
xs11580,ILa55
xs11580,ILa55
xs16051,SHo4
xs8402,CCG4
xs3858,PHt8
xs8495,CDM77
xs8495,ICr25
xs8495,WlD34
xs17203,WTN10
xs4623,H7
xs4623,H34
xs4623,RFl33
xs14931,RAu10
xs13021,KuN42
xs16847,VNu15
xs5650,DeM4
xs5650,IHk30
xs5650,IHk30
xs5650,IHk30
xs5650,RoR2
xs7549,ArH113
xs171,HNe25
xs171,JSg20
xs7394,AMi15
xs7394,CCr10
xs7394,MyH10
xs7394,PSc32
xs3979,FFC5
xs3979,FFC24
nm0449489,MoT10
nm0302105,BiF20
nm0302105,PLe12
xs15630,RSt114
xs14091,MVh10
xs14091,PAd3
xs14091,PAd4
xs7721,BaD22
xs7721,JCn1
xs7721,JCn1
xs7721,MZa10
xs7721,StD41
xs784,HK66
xs784,HY17
xs1702,PMa5
xs1702,SuR10
xs7238,AkK2
xs14429,OW3
xs11218,HPo10
xs13985,MS10
nm0001560,LBx4
nm0001560,LBx5
nm0001560,LBx6
nm0001560,VoS32
xs3010,AnM33
xs3010,GSt12
xs3010,HSc15
xs3010,MP4
xs3010,RcB14
xs3010,VM1
xs3010,WmK16
xs13783,MLt5
xs13783,TKo15
xs6187,GPa1
xs6187,HWx5
xs6187,LOl4
xs6187,StB2
xs7297,AlH30
xs2450,RAl87
xs4892,GC4
xs4892,HH12
xs4892,WlD20
xs10211,GC31
xs6988,ACj121
xs1122,APo43
xs1122,ArP15
xs1122,BBi10
xs1122,BCl4
xs1122,BCl7
xs1122,JaS46
xs1122,JeH30
xs1122,JaS46
xs1122,JeH30
xs1122,NoT10
xs1122,PBz10
xs1122,RKi10
xs5104,RdR66
xs9700,LSm17
xs9700,NT94
xs9700,PaH54
xs6083,HCs1
xs6083,RHa3
xs10429,GM240
nm0001528,AEy14
xs1039,H45
nm0440229,RCh10
xs13400,LwS130
xs15027,RCl4
xs4031,RHa10
xs4031,RtB4
xs4031,SSe10
nm0401201,HNe17
nm0401201,WaW15
xs11905,JaS13
xs11905,JaS13
xs2355,BTv16
xs6673,H11
xs11486,IgR2
xs11486,IgR2
xs11486,IgR2
xs15238,RHo5
xs13808,MmL12
xs8287,CAd10
xs3384,H43
xs10081,FT22
xs12409,JN25
xs12409,WiC55
xs6502,CWm10
xs6502,RvP6
xs8086,BrG10
xs7957,BiF20
xs7957,MS21
xs7957,WFr60
xs11297,IB100
xs12644,JRu12
xs13928,MR29
xs9979,FrH10
xs4394,JL13
xs4394,JL13
xs4394,MB6
xs4394,RWh50
xs8126,BS5
xs15547,RS2
xs15547,StS2
nm0244630,CTK12
nm0244630,SWm6
xs16065,SiG10
xs10711,GvM14
xs5136,IS5
xs5136,IS5
xs5136,IS5
xs3922,ASa41
xs3922,CMA1
xs3922,DaM3
xs3922,EK7
xs3922,FC27
xs3922,JqT4
xs16377,SvB12
xs4252,ACj124
xs11423,IF15
xs11423,WWn30
xs900,HuH10
xs900,TCl10
xs12222,JJB1
xs12222,JJB1
xs17028,WCr22
xs10421,GM227
xs9284,DZu12
xs13733,ML13
xs13421,LwT50
xs427,JZi10
xs427,ReD10
xs15592,RSh15
xs10407,GlS10
nm0000555,DWa10
xs8217,BYa10
nm0117429,BiA9
xs13806,MmL12
xs15922,ScH10
xs13520,MCi1
xs17044,WDT19
xs2813,ArH227
xs2813,FrP10
xs2813,HBH90
xs2813,RHo36
xs2813,RlE20
xs2813,RR1
xs2813,SL50
xs11890,JaB2
xs11890,JaB2
nm0014582,POC29
xs3046,C161
xs3046,CNy15
xs3046,DS9
xs3046,FL23
xs3046,FZ14
xs3046,HeD125
xs3046,HeH10
xs3046,HHa20
xs3046,HK82
xs3046,HKo29
xs3046,IHm10
xs3046,ISt20
xs3046,IHm10
xs3046,ISt20
xs3046,IHm10
xs3046,ISt20
xs3046,ML8
xs3046,RcB14
xs3046,RSa5
xs3046,ToG8
xs3046,WlD53
nm0105672,EZw1
xs10507,GoM10
xs10156,GaO10
xs7568,ArH230
xs16859,VSa18
xs10123,FZ19
xs11360,ICo10
xs16100,SKw20
xs6232,HaF35
xs6232,IBe4
xs8673,ClC35
xs11217,HPo10
xs2213,AvS10
xs2213,GSc5
xs2213,MLR27
xs2213,MLR31
xs2213,NoT5
xs2213,RZL26
xs2213,SW15
xs2213,TG27
xs2213,VJD2
xs2213,WW54
xs14592,PFa10
xs3067,ChV35
xs16289,SSS58
xs2671,KuF10
xs10794,MP19
xs15539,RRz1
xs2863,JSg12
xs6267,H14
xs6866,AA29
xs6866,BFo13
xs6866,FZ14
xs6866,MLH5
xs6866,TRs1
xs11081,HIL5
xs4346,ADv17
xs4346,BFr10
xs4346,CHa20
xs4346,IAv27
xs4346,IHs10
xs4346,JeC10
xs4346,JlC18
xs4346,IHs10
xs4346,IHs10
xs4346,JeC10
xs4346,JlC18
xs4346,LMa40
xs4346,NeJ29
xs4346,PTA10
xs4346,PTA12
xs4346,PY32
xs4346,PY34
xs4346,RAl95
xs4346,RAl104
xs4346,SS32
xs4346,UEd25
xs2657,WlD7
xs2657,WTh3
xs1527,BoW4
xs1527,FrP14
xs8816,CWh10
xs16426,TAF10
xs9388,EDW22
xs6370,KuN40
xs14695,PLe10
xs17396,Z4815
xs9535,ElN5
xs12629,JR92
xs373,ATn10
xs373,ChS10
xs373,DPs10
xs373,FCr10
xs373,HbR34
xs373,IBd10
xs373,JKp35
xs373,JKp35
xs373,KSR35
xs373,MLt15
xs373,RGo10
xs373,SS10
xs373,SSu10
xs373,WA25
xs373,WCr44
xs2319,BrP10
xs2319,DaG10
xs2319,FZ20
xs2319,IFr35
xs2319,JDe8
xs2319,JDe8
xs2319,JoD30
xs2319,RD20
xs9802,FFC24
xs9802,RDL4
xs6518,LiA20
xs12362,JLz2
xs14143,MzN10
xs3833,DLy8
xs3833,DLy10
xs3833,OlS17
xs3833,PVh19
nm0069711,LBx4
nm0069711,LBx5
nm0069711,LBx6
xs2541,BuS10
xs2541,DPt23
xs2541,FSc29
xs2541,HaR10
xs2541,IHu1
xs2541,IHu12
xs2541,IHu1
xs2541,IHu12
xs2541,IHu1
xs2541,IHu12
xs2541,MnB22
xs2541,TiB8
xs2541,YuB14
xs15273,RiD1
xs1997,AJG50
xs1997,HH9
xs1997,HRo2
xs1997,IGB50
xs1997,IrC77
xs1997,IGB50
xs1997,IrC77
xs1997,IGB50
xs1997,IrC77
xs1997,JWH40
xs1997,JWH70
xs1997,JWH80
xs4384,EZw7
xs4384,HAs3
xs4384,IHc10
xs4384,IHc10
xs4384,IHc10
xs4384,KRz32
xs4384,LCh25
xs10836,H75
xs5822,MPr11
xs14360,NT55
xs14360,RFG41
xs14360,RVL25
xs11335,IBd10
xs14189,NHa10
xs13073,LaW10
xs1311,FkS10
xs1311,FoB30
xs1311,FoB50
xs1311,GeS29
xs1311,GHl15
xs16841,VME35
xs7715,AZu26
xs10503,GOu20
xs692,RDL3
xs1740,NoT15
xs1740,NSi10
xs9557,EMu1
xs9557,ILa55
xs9557,ILa55
xs9557,ILa55
xs9557,ILa55
xs9557,ILa55
xs9557,ILa55
xs9557,ILa55
xs9557,ILa55
xs9557,ILa55
xs9557,ILa55
xs9557,ILa55
xs9557,ILa55
xs14124,MWu10
xs12927,KHt1
xs10827,H67
xs2708,TBl15
xs16838,VME35
xs7561,ArH204
xs115,DoC10
xs115,ILa55
xs115,ILa55
xs115,ILa55
xs115,MVP20
xs115,RSa5
xs115,SPo2
xs15962,SE4
xs16724,UEd10
xs1648,HBH68
xs1648,VGu34
xs8026,BNu1
xs3692,BoS50
xs3692,GSj1
xs3692,H37
xs3692,H42
xs3692,JuA103
xs3692,PWr12
xs3692,RSt336
xs3692,RSt336
xs15433,RoA48
xs2031,AN10
xs2031,C104
xs2031,C106
xs2031,C112
xs2031,C118
xs2031,C118
xs2031,C119
xs2031,C121
xs2031,C122
xs2031,C123
xs2031,DaB21
xs2031,EG16
xs2031,HK94
xs2031,HWx55
xs2031,LM20
xs2031,RaI50
xs2031,RaW63
xs2031,RaW66
xs2031,RaW67
xs2031,VSh23
xs2031,WmK18
nm0608012,ILa62
nm0608012,ISy20
nm0608012,JCm20
nm0608012,ILa62
nm0608012,ISy20
nm0608012,ILa62
nm0608012,ISy20
nm0608012,JCm20
nm0608012,MtR5
nm0608012,SBd10
xs5028,DCs30
xs5028,HrR10
xs5028,HrR12
xs5028,IFr7
xs5028,RA3
xs14712,PlW10
xs10628,GSt14
xs3721,MVP22
xs3721,PM4
xs3536,CrM10
xs3536,DLy10
xs3536,DvR10
xs3536,KuN40
xs3536,LoK50
xs3536,NJ30
xs3536,RaH15
xs3536,RoR8
xs3536,RRz6
xs16291,StA10
xs7647,AtB11
xs7647,IPK10
xs7647,IPK10
xs7647,IPK10
xs7435,AnB5
xs11154,HlH2
xs15608,RSp24
xs16730,UlO12
xs6231,DCs30
xs6231,JLT24
xs6231,NJ11
xs7711,AxC10
xs17484,Z9965
xs3155,GRo35
xs3155,MF7
xs3155,POC29
xs3155,RiF47
xs3155,SuS12
xs9882,FLl85
xs9882,RdR66
xs8653,CJu10
nm0593664,LCl10
xs13747,MLd10
xs9264,DWG51
xs14523,PaP15
xs6094,RoN22
xs6106,NT44
nm0677899,TTy10
xs7521,AR8
xs7432,AMz5
xs10562,GrR6
xs10562,STu10
xs9578,EPe10
xs10554,GRi10
xs8632,ChW7
xs6360,MB6
xs6360,RoS112
xs6360,TPo24
xs14696,PLe10
xs11224,HPr20
xs6786,H20
xs10242,GDo39
xs10242,IF115
xs10242,MRs25
xs12899,KeC1
xs15786,RWB73
xs10524,GrA10
xs15149,ReH10
xs6293,BrW5
xs6293,DeD18
xs6293,EDm25
xs6293,KV62
xs6293,PhD5
xs6293,SRo3
xs6293,WlD43
xs6293,WlD58
xs2176,ABi20
xs2176,ClM30
xs16142,SLJ1
xs15366,RMg17
xs7136,AGi10
xs17417,Z8630
xs6315,AnP7
xs14206,NiM30
xs9456,EL21
xs4262,BFo1
xs4262,DSm10
xs4262,DvS3
xs4262,DvS3
xs4262,JNs210
xs4262,RoS92
xs15774,RWa72
xs5478,RAl70
xs16265,SS12
xs13597,MHe10
xs407,AM29
xs407,AM36
xs407,BW3
xs407,EG20
xs407,H49
xs407,HKo17
xs407,IrP15
xs407,JHo20
xs407,IrP15
xs407,IrP15
xs407,JHo20
xs407,JLM9
xs407,JR75
xs407,KuN45
xs407,OP10
xs407,OW2
xs407,WLa21
xs407,Z0405
xs981,EL52
xs981,HDA6
xs981,ICr2
xs981,LSw10
xs981,RWa10
xs10378,GKe8
xs10378,KRu6
xs15852,RWN44
xs14836,PWr6
xs2957,GDo49
xs2957,RFl33
xs2957,RRw15
xs2957,RSt338
xs2957,RZL26
xs2957,StH15
xs15432,RoA32
xs7730,BaD29
xs7730,BaD29
xs7730,GSy40
xs3116,SHa7
xs13578,MFi20
xs13578,TRs25
xs5304,FC38
xs5304,GS3
xs5304,H51
xs5304,HHa54
xs5304,IFr5
xs5304,IH23
xs5304,IH23
xs5304,IH23
xs5304,JLM9
xs5304,JN19
xs5304,JN23
xs5304,MiG35
xs5304,MvS12
xs5304,RSt112
xs5304,Z0410
xs13968,MRh10
xs10215,GC44
xs10215,LAr4
xs10215,OP15
xs10215,VrS24
xs10215,VrS25
xs7853,BDu10
xs7853,CCG7
xs7853,JNi10
xs7853,PtM10
xs7853,RR2
xs7853,WiW9
nm0665708,JoS12
xs10727,GyM30
xs5839,GBl20
xs5839,GgL2
xs5839,IWa40
xs5839,IWa40
xs5839,IWa40
xs5839,TPo13
xs7445,AnL5
xs13791,MlW10
xs5806,AMy18
xs5806,AMy20
xs5806,HNe20
xs1171,CoH2
xs1171,EMF10
xs1171,GCh10
xs1171,GyM4
xs1171,IBa12
xs1171,IFy10
xs1171,PaF10
xs1171,PSp14
xs1171,RSr10
xs1171,SP57
xs1639,JNm30
xs1639,RbG10
xs13849,MoB10
xs2041,FT20
nm0382110,INS10
nm0382110,INS10
nm0382110,INS10
nm0382110,VNa10
xs1994,WLa50
xs15488,RoS70
xs9597,ErM3
xs9227,DTa221
xs9117,DMu4
xs7657,ATn10
xs10681,GVe10
xs13066,LaK13
xs13066,LeN12
xs7100,ADx37
xs7100,BuR20
xs7100,EtS4
xs7100,GdS2
xs7100,RcF12
xs7100,RiF22
xs4299,JI1
xs4299,JI2
xs4299,JI4
xs4299,JI5
xs4299,JI6
xs4299,JI1
xs4299,JI2
xs4299,JI4
xs4299,JI5
xs4299,JI6
xs15118,RdR10
xs15595,RSh20
xs16750,VDa10
xs16953,WAr50
nm0001758,BB15
nm0001758,MiL22
xs15455,RoN18
xs15455,RWi31
xs8518,CEa3
xs11038,HH28
xs11038,HIL5
xs11038,LlB68
xs1630,DPt2
xs1630,HyA10
xs1630,MSz8
xs10614,GSr10
xs9773,FF15
nm0000511,ABr4
nm0000511,BF5
nm0000511,BKi12
nm0000511,BW17
nm0000511,ChM20
nm0000511,ChW16
nm0000511,FrT10
nm0000511,H53
nm0000511,HAs7
nm0000511,HbR30
nm0000511,HNe25
nm0000511,HuW22
nm0000511,IS20
nm0000511,JaS65
nm0000511,JLB1
nm0000511,IS20
nm0000511,IS20
nm0000511,JaS65
nm0000511,JLB1
nm0000511,JMG4
nm0000511,MN20
nm0000511,RaH15
nm0000511,RHg10
nm0000511,RiB28
nm0000511,RiL14
nm0000511,WLa45
xs10414,GM190
xs179,AdL10
xs179,ARu20
xs179,ErD10
xs179,JeJ15
xs179,JeJ15
xs179,MtD10
xs179,PhN14
xs179,PHy25
xs179,RAl95
xs179,TPo21
xs179,UEd25
xs8009,DSh10
xs3958,ArH116
xs3958,GAd5
xs3958,JSn10
xs12670,JSg18
xs13583,MFo10
xs15841,RWi28
xs15841,StD51
nm0917962,SSk1
xs16934,WA21
xs12581,JqD4
xs15365,RMg17
xs7068,ADw27
nm0364977,RRz6
xs8555,CGl10
xs7482,AnS3
xs15092,RDL13
nm0000379,JJo5
nm0000379,JJo5
xs1938,SBs10
xs10545,GRH9
xs10545,MAp43
nm0001953,TTy10
xs7124,AES100
xs12764,JuJ17
xs10212,GC36
xs1020,RM4
xs1020,SaT15
xs1020,VHa10
xs1020,WvD53
xs1675,JaC28
xs1675,JaC28
xs16615,ToH30
xs16615,WiW12
xs5993,ALi15
xs5993,AmH10
xs5993,CCa13
xs5993,DAl10
xs5993,MCJ10
xs5993,MCJ16
xs5993,MSb10
xs5993,NJi10
xs5993,QTa3
xs5993,RgH10
xs5993,SLe12
xs5993,Z5410
xs5993,Z5420
xs5993,Z5430
xs5993,Z5440
xs5993,Z5450
xs5993,Z5460
xs5993,Z5470
xs5993,Z5480
xs5993,Z5490
xs5993,Z54100
xs5993,Z54105
xs5993,Z54110
xs523,AKe1
xs523,MS19
xs2074,DKl10
xs2074,IBo27
xs2074,IEy10
xs2074,RKa10
xs2074,RLT10
xs2074,SaP30
nm0000685,AKo10
nm0000685,HAs10
nm0000685,IBo5
nm0000685,IS6
nm0000685,IS6
nm0000685,IS6
nm0000685,MN3
nm0000685,PWi2
nm0000685,PWi3
nm0000685,RLi10
nm0000685,RoN22
nm0000685,ToS25
xs11366,ICr6
xs11366,RdR32
xs5715,MeG15
xs14379,NyA10
xs16645,TrH10
xs11944,JBw10
xs11944,JBw10
xs9541,ElN15
xs9541,HKl40
xs9541,Z0412
nm0949237,BrB22
xs9304,EAr12
xs9304,LGt45
xs9304,RLi20
xs11939,JBH10
xs11939,JBH10
nm0840303,SJF9
xs9738,FDa10
xs14313,NoE1
xs7474,AnP18
xs14232,NKp12
xs16919,WA11
xs15836,RWi13
xs11879,IWo40
xs11879,IWo40
xs11879,IWo40
xs1368,AES90
xs1368,H37
xs1368,H50
xs1368,HKo12
xs1368,JCa7
xs1368,JCa7
xs1368,NuJ3
xs1368,RFl33
xs1368,SW19
xs1368,SW21
xs15707,SSn1
xs1695,AM35
xs1695,AnM25
xs1695,FdC16
xs1695,HKl23
xs1695,HKl30
xs1695,IrR6
xs1695,JA5
xs1695,IrR6
xs1695,JA5
xs1695,IrR6
xs1695,JA5
xs1695,LSm10
xs1695,MRs39
xs7655,ATe20
xs14920,RAl98
xs2529,ELM29
xs2529,GS16
xs2529,REn55
xs2529,TWh45
xs15159,REn30
xs14645,PhN10
xs12660,JSb5
xs5687,ILa50
xs5687,ILa50
xs5687,ILa50
xs5687,RbR1
nm0167850,CBt15
nm0167850,MS21
xs9007,DIr10
xs14929,RaT26
nm0002436,PWz10
xs1417,RiF47
xs6858,DZu12
xs6858,ILa31
xs6858,ILa31
xs6858,ILa31
xs10579,GSc14
xs14646,PhN14
xs13217,LJe2
xs8148,BsK19
xs7239,AkK9
xs5786,LAl2
xs4284,CEa15
xs4284,RoW10
xs16649,TrH10
xs4543,DeM20
xs4543,DvS3
xs4543,FZ20
xs4543,H84
xs4543,HKo30
xs4543,LMC23
xs4543,RiL10
xs10159,GaO10
xs16962,WAS85
xs5221,ACj121
xs5221,JaS56
xs5221,JaS56
xs5221,RAl71
xs5221,RAl74
xs844,EvS3
xs844,WAS77
xs11891,JaB10
xs11891,JaB10
xs7533,ArH101
xs7782,BbB3
xs7782,WAr40
xs7782,WAr44
xs9752,FF2
xs9752,FF4
xs9752,FF5
xs9752,FF6
xs9752,FF10
xs12278,JL5
xs12278,JL5
xs8321,CBa50
xs17085,WHl30
nm0000197,ArP16
nm0000197,BRf1
nm0000197,BRf2
nm0000197,BRf4
nm0000197,BRf32
nm0000197,BRf38
nm0000197,DdV4
nm0000197,DHo1
nm0000197,EK18
nm0000197,GeM17
nm0000197,HAs3
nm0000197,HeB12
nm0000197,IH47
nm0000197,JeH10
nm0000197,JLB1
nm0000197,JLB14
nm0000197,IH47
nm0000197,IH47
nm0000197,JeH10
nm0000197,JLB1
nm0000197,JLB14
nm0000197,JNi10
nm0000197,JNi20
nm0000197,JoL8
nm0000197,KRu8
nm0000197,MA6
nm0000197,MF5
nm0000197,MN4
nm0000197,MN6
nm0000197,MN11
nm0000197,MN25
nm0000197,MoH3
nm0000197,PBo2
nm0000197,RbR14
nm0000197,RCo9
nm0000197,RCo27
nm0000197,RCo34
nm0000197,RCo37
nm0000197,RHg10
nm0000197,RoP8
nm0000197,RRu7
nm0000197,SeP2
nm0000197,StK15
nm0000197,TiB17
nm0000197,TRs23
nm0000197,WBe2
xs5591,JMS1
xs5591,NJ11
xs6483,DdV4
xs6483,GGy10
xs6483,GyR10
xs6483,OlS23
xs6483,RT20
xs6483,StF10
xs2713,H79
xs2713,H80
xs2713,IS25
xs2713,IS25
xs2713,IS25
xs2713,PeM20
xs2713,TPo12
xs11445,IF125
xs11808,IsS10
xs11808,IsS10
xs11808,IsS10
xs12947,KLo48
xs1081,FM10
xs14556,PCx25
xs14556,PCx29
xs14390,OlS15
xs5499,ArH106
xs5499,JLo30
xs5499,JSn10
xs5499,LPi10
xs5499,RSt325
xs5499,ToZ20
xs14955,RbD3
nm0000350,AmH13
nm0000350,BRf32
nm0000350,RDL24
xs10265,GeE10
xs15994,SfP6
xs16050,SHo2
xs14242,NLl94
xs13037,KV27
xs12481,JoB10
xs12397,JMS9
xs457,JAn6
xs457,JAn6
xs16296,StD35
xs7892,BeR12
xs7892,DLy8
xs7892,DLy12
xs7892,JKr10
xs7892,JKr10
xs7892,LaK18
xs7892,PWr16
xs7892,RZe17
xs7892,STu10
xs7892,TCr10
xs7892,Z9830
xs14600,PFr17
nm0936198,HbR34
xs7119,AES85
xs2910,CGr10
xs2910,GgL2
xs2910,MdC16
xs2910,RHo1
xs15979,SE25
nm0000585,JMS9
nm0000585,JoD20
nm0001593,ByS17
nm0001593,TGw10
nm0001593,Z9620
xs13469,MaT10
xs8938,DDo25
xs8938,MtC12
xs8938,RWF27
xs8938,xQu15
xs10890,HBH90
xs10890,SL10
xs11851,IWa10
xs11851,IWa10
xs11851,IWa10
nm0792177,CCr12
nm0792177,MkG12
nm0792177,MR34
nm0792177,RLi20
nm0792177,SL54
xs5457,MRP14
xs5457,SL29
nm0377888,IHu1
nm0377888,IHu1
nm0377888,IHu1
nm0377888,RBe3
xs8094,BrG28
xs6052,ECn167
xs6052,GSt2
xs6052,GSt7
xs6052,HyA2
xs6052,JWR9
xs10708,GvM13
xs8191,BVi5
xs10097,FTu60
xs8509,CDr30
xs8265,C127
xs8265,RaW66
xs3099,DL1
xs3099,DL4
xs3099,RoN16
xs16329,StK3
xs17268,xCm10
nm0000596,APa30
nm0000596,GlJ50
nm0000596,IFr52
nm0000596,JCn20
nm0000596,JCn20
nm0000596,RSp24
nm0000596,TGi6
xs7616,ASi10
xs2334,ThD50
xs10328,GgL5
xs3347,ADT18
xs546,FiC20
xs546,TMa1
xs546,WFr39
xs7105,ADz10
xs7105,CBt10
xs3504,AnM25
xs3504,C129
xs3504,GgA9
xs3504,RdR52
xs3477,RoA70
xs2537,CHa10
xs2537,PY11
xs6834,FJS13
xs3165,DeD65
xs3165,EDm35
xs3165,FZ10
xs3165,MBd10
xs3165,PTw9
xs3165,RiF22
xs3165,SaP13
xs7134,AfA10
xs7634,ASS10
xs1906,H10
xs1906,H11
xs1906,H20
xs7778,BB17
xs4314,DWi10
xs4314,FZe3
xs12730,JTo15
xs15287,RiF28
xs7709,AWw10
xs16924,WA16
xs12151,JI1
xs12151,JI1
xs17252,WWn35
xs4656,BLe12
xs4656,GKe2
xs4656,JHr10
xs4656,JHr10
xs4656,MF7
xs4656,W75
xs4656,WLa41
xs9104,DMi27
xs14478,PaH116
xs9070,DLv10
xs17016,WCr4
xs7617,ASi10
xs7617,EBy22
xs10762,H32
xs11046,HH31
xs16591,TMa11
nm0005200,RDL3
nm0005200,RDL5
xs11614,IMd16
xs11614,IMd16
xs11614,IMd16
xs11521,IH38
xs11521,IH38
xs11521,IH38
xs4921,RAl56
xs3970,AA37
xs3970,LGt23
xs15097,RdM8
xs5214,MaB10
xs6323,JoL4
xs11045,HH29
xs35,HKo29
xs35,PaH215
xs10469,GnA10
xs10411,GLw10
xs4566,BJR10
xs4566,OlS20
xs4566,RoJ1
xs2271,AR10
xs2271,AWj34
xs2271,BCl4
xs2271,DCs30
xs2271,DLy2
xs2271,DTa221
xs2271,FSc15
xs2271,H28
xs2271,HuH10
xs2271,IAv16
xs2271,Ird14
xs2271,JCi17
xs2271,Ird14
xs2271,Ird14
xs2271,JCi17
xs2271,MiA18
xs2271,OP50
xs2271,OW11
xs2271,PGr16
xs2271,PHt11
xs2271,RA5
xs2271,RaK12
xs2271,RCn10
xs2271,SGo15
xs2271,SL21
xs2271,StB5
xs2271,TBs40
xs2271,TRs15
xs2271,TRs16
xs2271,TRs22
xs4900,BSt1
xs4900,EK9
xs4900,H61
xs4900,JBC14
xs4900,JBC14
xs4900,RSt327
xs4900,SRo37
xs11748,IrK7
xs11748,IrK7
xs11748,IrK7
xs3374,H73
xs3374,HAG1
xs3374,HaR1
xs3374,RAl50
xs3647,MMi20
xs15719,RtY14
xs5312,Z7840
xs17058,WFr35
xs8184,BuG10
xs8529,CEa15
xs4305,HeM30
xs4305,VrM40
xs4305,VrM42
xs4305,WaF48
xs540,HHu2
nm0000658,ABr4
nm0000658,AJP7
nm0000658,BiA7
nm0000658,BSc40
nm0000658,CEa18
nm0000658,CHa25
nm0000658,EwD10
nm0000658,FSc15
nm0000658,FSc20
nm0000658,FZ20
nm0000658,HeB12
nm0000658,JSb10
nm0000658,JZa10
nm0000658,KRz36
nm0000658,MCi2
nm0000658,MN8
nm0000658,MN11
nm0000658,MN20
nm0000658,POC26
nm0000658,RBe3
nm0000658,RBe5
nm0000658,RZe17
nm0000658,SP61
nm0000658,WA8
nm0000658,WCr48
nm0000658,Z9895
nm0000658,Z9965
xs16191,SpJ13
xs7633,ASS10
xs14305,NNo8
xs11972,JCi10
xs11972,JCi10
xs16231,SRa5
xs9236,DvF10
xs6436,FrN11
xs6505,AEG50
xs6505,BW8
xs6505,CBw36
xs6505,CDM51
xs6505,FC26
xs6505,FC27
xs6505,FC29
xs6505,FC35
xs6505,FLl30
xs6505,HWx16
xs6505,JWR8
xs6505,MGe10
xs6505,WlD39
xs14368,NuJ3
xs14368,OP30
xs16070,SiO10
xs7682,AvW10
xs7682,AvW19
xs183,RaH10
xs4242,IdB10
xs571,ClC2
xs4279,BBe21
xs4279,GM238
xs4279,IrC81
xs4279,IrC81
xs4279,IrC81
xs4279,LwS190
xs4279,RTh23
xs4279,WLa24
xs4279,WLa28
xs16498,TFi30
xs8973,DeR10
xs8973,TiB1
xs4357,DMi25
xs4357,DSk49
xs4357,DSm10
xs4357,HHa39
xs4357,HHa54
xs4357,HK92
xs4357,ICr35
xs4357,IgR5
xs4357,InA15
xs4357,IgR5
xs4357,InA15
xs4357,IgR5
xs4357,InA15
xs4357,JN10
xs4357,NF16
xs4357,OW1
xs4357,OW2
xs4357,RoA25
xs4357,RRw20
xs4357,SW33
xs9292,EaK8
xs9292,HHa12
xs16197,SPt10
xs9368,EDm26
xs11303,IB104
nm1578125,ArH115
xs16893,W90
xs16893,W90
nm0364583,SiW8
xs10653,GTo1
xs1043,AlA10
xs1043,CSi6
xs1043,EaK60
xs1043,ECn177
xs1043,ElN13
xs1043,HoK5
xs1043,HRo5
xs1043,JTg7
xs1043,NML31
xs1043,RCo38
xs1043,RLB22
xs1043,StH23
xs1043,WLa14
xs6299,BFo13
xs6299,JaH22
xs6299,JaH22
xs7908,BF6
xs5665,ADz10
xs5665,BdP18
xs5665,BuR25
xs5665,IBC10
xs5665,KRz32
xs5665,KSt10
xs5665,PBa9
xs5665,RoH30
xs5665,TaH2
xs8397,CCG3
xs13050,KWW8
xs9958,FrF26
xs5366,JrP20
xs2468,ArH112
xs2468,HeD102
xs2468,NLl112
xs2468,RcB40
xs1080,ChK10
xs1080,ChK13
xs12793,JVm17
nm0000666,DPt30
nm0000666,IWa45
nm0000666,JDB15
nm0000666,IWa45
nm0000666,IWa45
nm0000666,JDB15
nm0000666,MyH10
nm0000666,STu11
nm0000666,TFy10
xs16096,SKe10
xs8076,BRf4
xs8076,JKp32
xs8076,JKp32
xs8076,KSh10
xs3169,CDN10
xs200,AGl10
xs200,PWa10
xs5447,JLG55
xs5447,NiR20
xs5447,NiR30
xs5447,NiR31
xs5447,NiR42
xs5447,UlG3
xs8095,BrG28
xs10240,GDo37
xs10240,W74
nm0005541,Z9820
xs7033,AdL5
xs4110,IrC95
xs4110,IrC95
